Location ID,Store Name,Store Number,Chain Name,Division Number,Address,City,State,Full Address,ZIP Code,isVerified,Latitude,Longitude
66000123,Fry's Food And Drug - Broadway Lindsay,00123,FRYS,660,2727 E Broadway Rd,Mesa,AZ,"2727 E Broadway Rd, Mesa, AZ, USA",85008,True,33.4066099,-111.7723928
66000079,Fry's Food And Drug - 83Rd Ave Lower Buckeye,00079,FRYS,660,2626 S 83Rd Ave,Phoenix,AZ,"2626 S 83Rd Ave, Phoenix, AZ, USA",85008,True,33.4240667,-112.2402507
66000012,Fry's Food And Drug - 19th Ave Union Hills,00012,FRYS,660,18420 N 19Th Ave,Phoenix,AZ,"18420 N 19Th Ave, Phoenix, AZ, USA",85008,True,33.6537789,-112.1014775
66000052,Fry's Food And Drug - Warner Cooper,00052,FRYS,660,855 W Warner Rd,Gilbert,AZ,"855 W Warner Rd, Gilbert, AZ, USA",85008,True,33.3340271,-111.8086036
66000006,Fry's Food And Drug - 59th Ave Thunderbird,00006,FRYS,660,5771 W Thunderbird Rd,Glendale,AZ,"5771 W Thunderbird Rd, Glendale, AZ, USA",85008,True,33.6093035,-112.1840628
540FC009,Kroger - - Phoenix Shed,FC009,KROGER,540,1919 S 91st Ave,Tolleson,AZ,"1919 S 91st Ave, Tolleson, AZ, USA",85008,True,33.4306668,-112.2545429
66000028,Fry's Food And Drug - 43rd Ave Bell Rd,00028,FRYS,660,4315 W Bell Rd,Glendale,AZ,"4315 W Bell Rd, Glendale, AZ, USA",85008,True,33.6380175,-112.1542334
66000673,Fry's Food And Drug - Thompson Peak Hayden,00673,FRYS,660,20427 N Hayden Rd,Scottsdale,AZ,"20427 N Hayden Rd, Scottsdale, AZ, USA",85008,True,33.6710102,-111.9042747
66000045,Fry's Food And Drug - 75th Ave Cactus,00045,FRYS,660,7455 W Cactus Rd,Peoria,AZ,"7455 W Cactus Rd, Peoria, AZ, USA",85008,True,33.5945149,-112.2188417
66000069,Fry's Food And Drug - Alma School Germann,00069,FRYS,660,2010 S Alma School Rd,Chandler,AZ,"2010 S Alma School Rd, Chandler, AZ, USA",85008,True,33.2755663,-111.8609223
66000611,Fry's Marketplace - Greenfield Main,00611,FRYS,660,4440 E Main St,Mesa,AZ,"4440 E Main St, Mesa, AZ, USA",85008,True,33.417328,-111.734823
66000070,Fry's Food And Drug - Shea Eagle Mountain,00070,FRYS,660,14845 E Shea Blvd,Fountain Hills,AZ,"14845 E Shea Blvd, Fountain Hills, AZ, USA",85008,True,33.5789768,-111.7604192
66000056,Fry's Food And Drug - 91st Ave Olive,00056,FRYS,660,9043 W Olive Ave,Peoria,AZ,"9043 W Olive Ave, Peoria, AZ, USA",85008,True,33.5647662,-112.2537784
66000625,Fry's Marketplace - 67th Ave Bell Rd,00625,FRYS,660,6611 W Bell Rd,Glendale,AZ,"6611 W Bell Rd, Glendale, AZ, USA",85008,True,33.6372293,-112.2006411
66000072,Fry's Food And Drug - Gilbert Williams Field Rd,00072,FRYS,660,87 E Williams Field Rd,Gilbert,AZ,"87 E Williams Field Rd, Gilbert, AZ, USA",85008,True,33.3048828,-111.7879169
66000066,Fry's Food And Drug - 107th Ave Indian School,00066,FRYS,660,10675 W Indian School Rd,Avondale,AZ,"10675 W Indian School Rd, Avondale, AZ, USA",85008,True,33.4920251,-112.2881588
66000064,Fry's Food And Drug - Warner Val Vista,00064,FRYS,660,714 S Val Vista Dr,Gilbert,AZ,"714 S Val Vista Dr, Gilbert, AZ, USA",85008,True,33.3374516,-111.7571808
66000023,Fry's Food And Drug - McKellips Recker,00023,FRYS,660,5941 E Mckellips Rd,Mesa,AZ,"5941 E Mckellips Rd, Mesa, AZ, USA",85008,True,33.4502255,-111.7027768
66000615,Fry's Marketplace - Frys Marketplace Gilbert,00615,FRYS,660,1455 N Higley Rd,Gilbert,AZ,"1455 N Higley Rd, Gilbert, AZ, USA",85008,True,33.3767974,-111.7201041
66000089,Fry's Food And Drug - 115th Ave Buckeye Rd,00089,FRYS,660,11425 W Buckeye Rd,Avondale,AZ,"11425 W Buckeye Rd, Avondale, AZ, USA",85008,True,33.43418,-112.3044035
66000060,Fry's Food And Drug - 59th Ave Beardsley,00060,FRYS,660,20220 N 59Th Ave,Glendale,AZ,"20220 N 59Th Ave, Glendale, AZ, USA",85008,True,33.6696666,-112.1887179
66000122,Fry's Food And Drug - 107th Ave Grand Ave,00122,FRYS,660,10660 Grand Ave,Sun City,AZ,"10660 Grand Ave, Sun City, AZ, USA",85008,True,33.6012091,-112.2885536
66000096,Fry's Food And Drug - Phoenix,00096,FRYS,660,26300 N Norterra Pkwy,Phoenix,AZ,"26300 N Norterra Pkwy, Phoenix, AZ, USA",85008,True,33.7242777,-112.1156451
66000055,Fry's Food And Drug - Power Baseline,00055,FRYS,660,1915 S Power Rd,Mesa,AZ,"1915 S Power Rd, Mesa, AZ, USA",85008,True,33.3803301,-111.6852631
66000681,Fry's Marketplace - E Ocotillo Rd S Gilbert,00681,FRYS,660,2929 E Ocotillo Rd,Chandler,AZ,"2929 E Ocotillo Rd, Chandler, AZ, USA",85008,True,33.2459799,-111.7914627
66000112,Fry's Food And Drug - Dysart McDowell,00112,FRYS,660,1575 N Dysart Rd,Avondale,AZ,"1575 N Dysart Rd, Avondale, AZ, USA",85008,True,33.4630586,-112.3388995
66000114,Fry's Food And Drug - 91st Ave Union Hills,00114,FRYS,660,9245 W Union Hills Dr,Peoria,AZ,"9245 W Union Hills Dr, Peoria, AZ, USA",85008,True,33.6512105,-112.2564712
66000655,Fry's Marketplace - Gilbert Marketplace,00655,FRYS,660,3490 S Power Rd,Gilbert,AZ,"3490 S Power Rd, Gilbert, AZ, USA",85008,True,33.3525449,-111.6900712
66000474,Fry's Food And Drug - Tatum Cave Creek,00474,FRYS,660,29455 N Cave Creek Rd,Cave Creek,AZ,"29455 N Cave Creek Rd, Cave Creek, AZ, USA",85008,True,33.75155,-111.9913452
66000668,Fry's Marketplace - Riggs Rd McQueen Rd,00668,FRYS,660,985 E Riggs Rd,Chandler,AZ,"985 E Riggs Rd, Chandler, AZ, USA",85008,True,33.2173673,-111.8253718
66000074,Fry's Food And Drug - 83rd Ave Deer Valley Rd,00074,FRYS,660,8375 W Deer Valley Rd,Peoria,AZ,"8375 W Deer Valley Rd, Peoria, AZ, USA",85008,True,33.6803068,-112.2399851
66000658,Fry's Marketplace - Cooley Station,00658,FRYS,660,4075 E Williams Field Rd,Gilbert,AZ,"4075 E Williams Field Rd, Gilbert, AZ, USA",85008,True,33.3047868,-111.7025092
66000075,Fry's Food And Drug - Pecos Higley,00075,FRYS,660,3261 E Pecos Rd,Gilbert,AZ,"3261 E Pecos Rd, Gilbert, AZ, USA",85008,True,33.2905417,-111.719966
66000073,Fry's Food And Drug - 67th Ave Happy Valley Rd,00073,FRYS,660,6625 W Happy Valley Rd,Glendale,AZ,"6625 W Happy Valley Rd, Glendale, AZ, USA",85008,True,33.7106832,-112.2017032
66000667,Fry's Marketplace - Litchfield Park,00667,FRYS,660,13730 W Camelback Rd,Litchfield Park,AZ,"13730 W Camelback Rd, Litchfield Park, AZ, USA",85008,True,33.5101688,-112.3558666
66000115,Fry's Food And Drug - Ellsworth Broadway,00115,FRYS,660,435 S Ellsworth Rd,Mesa,AZ,"435 S Ellsworth Rd, Mesa, AZ, USA",85008,True,33.4066892,-111.6311054
66000670,Fry's Marketplace - Chandler Heights Higley,00670,FRYS,660,6470 S Higley Rd,Gilbert,AZ,"6470 S Higley Rd, Gilbert, AZ, USA",85008,True,33.2325413,-111.7232075
66000067,Fry's Food And Drug - 48th St Carefree Hwy,00067,FRYS,660,4815 E Carefree Hwy Ste 100,Cave Creek,AZ,"4815 E Carefree Hwy Ste 100, Cave Creek, AZ, USA",85008,True,33.7971596,-111.9775402
66000657,Fry's Marketplace - Lake Pleasant Happy Valley Rd,00657,FRYS,660,25401 N Lake Pleasant Pkwy,Peoria,AZ,"25401 N Lake Pleasant Pkwy, Peoria, AZ, USA",85008,True,33.7145016,-112.2676482
66000674,Fry's Food And Drug - Waddell Litchfield Rd,00674,FRYS,660,13982 W Waddell Rd,Surprise,AZ,"13982 W Waddell Rd, Surprise, AZ, USA",85008,True,33.6094496,-112.3613124
66000694,Fry's Marketplace - North Valley Pkwy Dove Valley,00694,FRYS,660,2800 W Dove Valley Rd,Phoenix,AZ,"2800 W Dove Valley Rd, Phoenix, AZ, USA",85008,True,33.7860388,-112.1195555
66000676,Fry's Marketplace - Yuma Sarival Rd,00676,FRYS,660,16380 W Yuma Rd,Goodyear,AZ,"16380 W Yuma Rd, Goodyear, AZ, USA",85008,True,33.4377009,-112.4112048
66000686,Fry's Marketplace - Signal Butte Rd Guadalupe,00686,FRYS,660,2724 S Signal Butte Rd,Mesa,AZ,"2724 S Signal Butte Rd, Mesa, AZ, USA",85008,True,33.3657468,-111.6040292
66000086,Fry's Food And Drug - 138th Ave RH Johnson,00086,FRYS,660,19403 N R H Johnson Blvd,Sun City West,AZ,"19403 N R H Johnson Blvd, Sun City West, AZ, USA",85008,True,33.6612784,-112.3532858
66000683,Fry's Food And Drug - Peoria,00683,FRYS,660,11701 W Lone Mountain Pkwy,Peoria,AZ,"11701 W Lone Mountain Pkwy, Peoria, AZ, USA",85020,True,33.7512539,-112.3124063
66000078,Fry's Food And Drug - Gavilan Peak Daisy Mountain Dr,00078,FRYS,660,39508 N Daisy Mountain Dr,Phoenix,AZ,"39508 N Daisy Mountain Dr, Phoenix, AZ, USA",85020,True,33.8447401,-112.1343821
66000061,Fry's Food And Drug - Bell Reems,00061,FRYS,660,15510 W Bell Rd,Surprise,AZ,"15510 W Bell Rd, Surprise, AZ, USA",85020,True,33.64042910000001,-112.3953394
66000680,Fry's Marketplace - Greenway 303 Loop Fwy,00680,FRYS,660,15215 N Cotton Ln,Surprise,AZ,"15215 N Cotton Ln, Surprise, AZ, USA",85020,True,33.6226461,-112.4247614
66000678,Fry's Marketplace - Surprise,00678,FRYS,660,16400 W Pat Tillman Blvd,Surprise,AZ,"16400 W Pat Tillman Blvd, Surprise, AZ, USA",85020,True,33.7085949,-112.423726
66000692,Fry's Marketplace - Verrado - Indian School and Jack Rabbit Trail,00692,FRYS,660,19600 W Indian School Rd,Buckeye,AZ,"19600 W Indian School Rd, Buckeye, AZ, USA",85020,True,33.4960126,-112.4817385
66000675,Fry's Marketplace - Yuma St Watson Rd,00675,FRYS,660,1300 S Watson Rd,Buckeye,AZ,"1300 S Watson Rd, Buckeye, AZ, USA",85020,True,33.4344441,-112.5587719
66000665,Fry's Marketplace - NEC Old West Highway Idaho Road,00665,FRYS,660,150 E Old West Hwy,Apache Junction,AZ,"150 E Old West Hwy, Apache Junction, AZ, USA",85020,True,33.4138415,-111.5438067
66000656,Fry's Marketplace - Queen Creek Marketplace,00656,FRYS,660,22265 E Queen Creek Rd,Queen Creek,AZ,"22265 E Queen Creek Rd, Queen Creek, AZ, USA",85020,True,33.2609661,-111.6031092
66000693,Fry's Marketplace - Ellsworth and Riggs,00693,FRYS,660,25105 S Ellsworth Rd,Queen Creek,AZ,"25105 S Ellsworth Rd, Queen Creek, AZ, USA",85020,True,33.2207745,-111.632241
66000672,Fry's Marketplace - John Wayne Pkwy Edwards Ave,00672,FRYS,660,20797 N John Wayne Pkwy,Maricopa,AZ,"20797 N John Wayne Pkwy, Maricopa, AZ, USA",85045,True,33.0676542,-112.0444699
66000682,Fry's Marketplace - Gantzel Combs,00682,FRYS,660,155 W Combs Rd,San Tan Valley,AZ,"155 W Combs Rd, San Tan Valley, AZ, USA",85045,True,33.2182384,-111.565648
66000669,Fry's Marketplace - Pinal McCartney Rd,00669,FRYS,660,2858 N Pinal Ave,Casa Grande,AZ,"2858 N Pinal Ave, Casa Grande, AZ, USA",85045,True,32.9403968,-111.7545715
66000084,Fry's Food And Drug - Bella Vista Hunt Hwy,00084,FRYS,660,542 E Hunt Hwy,San Tan Valley,AZ,"542 E Hunt Hwy, San Tan Valley, AZ, USA",85045,True,33.1606757,-111.5601893
66000109,Fry's Food And Drug - Hwy 60 Hwy 70,00109,FRYS,660,2115 E Highway 60 STE 200,Miami,AZ,"2115 E Highway 60 STE 200, Miami, AZ, USA",85118,True,33.4202193,-110.816768
66000048,Fry's Food And Drug - Florence Blvd Colorado,00048,FRYS,660,1385 E Florence Blvd,Casa Grande,AZ,"1385 E Florence Blvd, Casa Grande, AZ, USA",85118,True,32.8785549,-111.7277431
66000689,Fry's Marketplace - Tangerine Thornydale,00689,FRYS,660,12100 N Thornydale Rd,Marana,AZ,"12100 N Thornydale Rd, Marana, AZ, USA",85137,True,32.4261894,-111.0451093
66000018,Fry's Food And Drug - ORACLE 1ST AVE,00018,FRYS,660,10661 N Oracle Rd,Oro Valley,AZ,"10661 N Oracle Rd, Oro Valley, AZ, USA",85137,True,32.400764,-110.9579284
66000117,Fry's Food And Drug - Lambert La Canada Dr,00117,FRYS,660,10450 N La Canada Dr,Oro Valley,AZ,"10450 N La Canada Dr, Oro Valley, AZ, USA",85137,True,32.3962516,-110.9936944
66000677,Fry's Marketplace - Marana,00677,FRYS,660,11350 W Tangerine Rd,Marana,AZ,"11350 W Tangerine Rd, Marana, AZ, USA",85137,True,32.4281694,-111.2048853
66000057,Fry's Food And Drug - Cortaro Silverbell,00057,FRYS,660,7870 N Silverbell Rd,Tucson,AZ,"7870 N Silverbell Rd, Tucson, AZ, USA",85137,True,32.3503846,-111.0998788
66000036,Fry's Food And Drug - Ina Thornydale,00036,FRYS,660,3770 W Ina Rd,Tucson,AZ,"3770 W Ina Rd, Tucson, AZ, USA",85137,True,32.3388151,-111.0455866
66000138,Fry's Food And Drug - 1st Roger,00138,FRYS,660,4036 N 1st Ave,Tucson,AZ,"4036 N 1st Ave, Tucson, AZ, USA",85137,True,32.2806204,-110.9595118
66000131,Fry's Food And Drug - Grant Swan,00131,FRYS,660,2480 N Swan Rd,Tucson,AZ,"2480 N Swan Rd, Tucson, AZ, USA",85137,True,32.252607,-110.8914395
66000021,Fry's Food And Drug - GRANT RD 1ST AVE,00021,FRYS,660,555 E Grant Rd,Tucson,AZ,"555 E Grant Rd, Tucson, AZ, USA",85137,True,32.2516624,-110.9624923
66000034,Fry's Food And Drug - Speedway Pantano,00034,FRYS,660,7812 E Speedway Blvd,Tucson,AZ,"7812 E Speedway Blvd, Tucson, AZ, USA",85137,True,32.2341154,-110.8256266
66000017,Fry's Food And Drug - 22ND ST ALVERNON,00017,FRYS,660,4150 E 22Nd St,Tucson,AZ,"4150 E 22Nd St, Tucson, AZ, USA",85137,True,32.2052198,-110.9042809
66000137,Fry's Food And Drug - 22nd St Kolb,00137,FRYS,660,7050 E 22Nd St,Tucson,AZ,"7050 E 22Nd St, Tucson, AZ, USA",85137,True,32.2054978,-110.8418963
66000042,Fry's Food And Drug - 22nd St Harrison,00042,FRYS,660,9401 E 22Nd St,Tucson,AZ,"9401 E 22Nd St, Tucson, AZ, USA",85137,True,32.2077765,-110.7918385
66000033,Fry's Food And Drug - Golf Links Kolb,00033,FRYS,660,7050 E Golf Links Rd,Tucson,AZ,"7050 E Golf Links Rd, Tucson, AZ, USA",85137,True,32.1911877,-110.8417411
66000020,Fry's Food And Drug - AJO I-19,00020,FRYS,660,3640 S 16Th Ave,Tucson,AZ,"3640 S 16Th Ave, Tucson, AZ, USA",85137,True,32.1804126,-110.9837283
66000058,Fry's Food And Drug - Irvington Campbell,00058,FRYS,660,2001 E Irvington Rd,Tucson,AZ,"2001 E Irvington Rd, Tucson, AZ, USA",85137,True,32.1649124,-110.9420017
66000083,Fry's Food And Drug - Valencia Indian Agency Tucson,00083,FRYS,660,1795 W Valencia Rd,Tucson,AZ,"1795 W Valencia Rd, Tucson, AZ, USA",85137,True,32.1320337,-111.0045369
66000090,Fry's Food And Drug - Houghton Rd Rita Rd,00090,FRYS,660,8080 S Houghton Rd,Tucson,AZ,"8080 S Houghton Rd, Tucson, AZ, USA",85137,True,32.1053957,-110.7740065
66000679,Fry's Marketplace - Rancho Sahuarita Sahuarita,00679,FRYS,660,15950 S Rancho Sahuarita Blvd,Sahuarita,AZ,"15950 S Rancho Sahuarita Blvd, Sahuarita, AZ, USA",85137,True,31.9603149,-110.9856715
66000116,Fry's Food And Drug - Prescott Fair Miller Valley,00116,FRYS,660,950 Fair St,Prescott,AZ,"950 Fair St, Prescott, AZ, USA",85320,True,34.5541989,-112.4822301
66000077,Fry's Food And Drug - Sandretto Willow Creek Rd,00077,FRYS,660,3198 Willow Creek Rd,Prescott,AZ,"3198 Willow Creek Rd, Prescott, AZ, USA",85320,True,34.6005885,-112.4584483
66000063,Fry's Food And Drug - Glassford Hill Florentine,00063,FRYS,660,3100 N Glassford Hill Rd,Prescott Valley,AZ,"3100 N Glassford Hill Rd, Prescott Valley, AZ, USA",85320,True,34.5879362,-112.3419092
70600188,Smith's - 80 ACOMA BLVD N LAKE HAVASU CITY AZ,00188,SMITHS,706,80 Acoma Blvd N,Lake Havasu City,AZ,"80 Acoma Blvd N, Lake Havasu City, AZ, USA",85320,True,34.4773272,-114.3219658
66000103,Fry's Food And Drug - Hwy 89-260 Fir,00103,FRYS,660,1100 S State Route 260,Cottonwood,AZ,"1100 S State Route 260, Cottonwood, AZ, USA",85320,True,34.7183851,-112.0034832
66000699,Fry's Food And Drug - I-8 Fortuna Rd,00699,FRYS,660,11203 S Frontage Rd,Yuma,AZ,"11203 S Frontage Rd, Yuma, AZ, USA",85352,True,32.6688606,-114.4418973
66000107,Fry's Food And Drug - 24th St 4th Ave,00107,FRYS,660,500 W 24Th St,Yuma,AZ,"500 W 24Th St, Yuma, AZ, USA",85352,True,32.685637,-114.6261561
70400781,Food 4 Less - Calexico,00781,FOOD4LESS,704,109 W Birch St,Calexico,CA,"109 W Birch St, Calexico, CA, USA",85352,True,32.6803583,-115.5016735
70400774,Food 4 Less - El Centro,00774,FOOD4LESS,704,2420 Cottonwood Dr,El Centro,CA,"2420 Cottonwood Dr, El Centro, CA, USA",85352,True,32.8156947,-115.5726897
66000059,Fry's Food And Drug - Fry Blvd Hwy 90 Bypass,00059,FRYS,660,4351 E Highway 90,Sierra Vista,AZ,"4351 E Highway 90, Sierra Vista, AZ, USA",85601,True,31.5565236,-110.2536219
66000104,Fry's Food And Drug - Switzer Canyon Route 66,00104,FRYS,660,201 N Switzer Canyon Dr,Flagstaff,AZ,"201 N Switzer Canyon Dr, Flagstaff, AZ, USA",85934,True,35.1951691,-111.6351911
70600190,Smith's - 3490 STOCKTON HILL RD KINGMAN AZ,00190,SMITHS,706,3490 N Stockton Hill Rd,Kingman,AZ,"3490 N Stockton Hill Rd, Kingman, AZ, USA",86401,True,35.2245369,-114.0358307
70600191,Smith's - BULLHEAD CITY,00191,SMITHS,706,1775 Lakeside Dr,Bullhead City,AZ,"1775 Lakeside Dr, Bullhead City, AZ, USA",86401,True,35.1075348,-114.613943
70600473,Smith's - 4747 S HWY 95 FORT MOHAVE AZ,00473,SMITHS,706,4747 S Highway 95,Fort Mohave,AZ,"4747 S Highway 95, Fort Mohave, AZ, USA",86401,True,35.0196172,-114.5998041
70600334,Smith's - Shadowcreek,00334,SMITHS,706,2255 E Centennial Pkwy,North Las Vegas,NV,"2255 E Centennial Pkwy, North Las Vegas, NV, USA",86432,True,36.2751904,-115.1193405
70600355,Smith's - SUNRISE MARKETPLACE,00355,SMITHS,706,450 N Nellis Blvd,Las Vegas,NV,"450 N Nellis Blvd, Las Vegas, NV, USA",86432,True,36.1677412,-115.0605
70600345,Smith's - El Dorado Village,00345,SMITHS,706,5564 Camino Al Norte,North Las Vegas,NV,"5564 Camino Al Norte, North Las Vegas, NV, USA",86432,True,36.2611019,-115.153746
70600338,Smith's - 6855 ALIANTE PKWY NO LAS VEGAS NV,00338,SMITHS,706,6855 Aliante Pkwy,North Las Vegas,NV,"6855 Aliante Pkwy, North Las Vegas, NV, USA",86432,True,36.2850994,-115.1787496
70600305,Smith's - E Bonanza Rd and N Pecos Rd,00305,SMITHS,706,3602 E Bonanza Rd,Las Vegas,NV,"3602 E Bonanza Rd, Las Vegas, NV, USA",86432,True,36.1742802,-115.0955218
70600318,Smith's - S Nellis Blvd and E Sahara Ave,00318,SMITHS,706,4965 E Sahara Ave,Las Vegas,NV,"4965 E Sahara Ave, Las Vegas, NV, USA",86432,True,36.142933,-115.067053
70600306,Smith's - N Las Vegas Blvd and Civic Center Dr,00306,SMITHS,706,2255 Las Vegas Blvd N,North Las Vegas,NV,"2255 Las Vegas Blvd N, North Las Vegas, NV, USA",86432,True,36.201503,-115.1218131
70600331,Smith's Marketplace - Cadence Marketplace,00331,SMITHS,706,835 E Lake Mead PDWY,Henderson,NV,"835 E Lake Mead PDWY, Henderson, NV, USA",86432,True,36.0532718,-114.9723821
70600381,Smith's - Henderson Shopping Village,00381,SMITHS,706,830 S Boulder Hwy,Henderson,NV,"830 S Boulder Hwy, Henderson, NV, USA",86432,True,36.0270041,-114.9658698
70600301,Smith's - W Craig Rd and Simmons St,00301,SMITHS,706,3013 W Craig Rd,North Las Vegas,NV,"3013 W Craig Rd, North Las Vegas, NV, USA",86432,True,36.2380409,-115.1813199
70600361,Smith's - Decatur Crossing,00361,SMITHS,706,4700 W Ann Rd,North Las Vegas,NV,"4700 W Ann Rd, North Las Vegas, NV, USA",86432,True,36.2629501,-115.2058675
70600354,Smith's - Paradise Marketplace,00354,SMITHS,706,3850 E Flamingo Rd,Las Vegas,NV,"3850 E Flamingo Rd, Las Vegas, NV, USA",86432,True,36.1162886,-115.0907092
70600358,Smith's - Sahara Towne Square,00358,SMITHS,706,2540 S Maryland Pkwy,Las Vegas,NV,"2540 S Maryland Pkwy, Las Vegas, NV, USA",86432,True,36.1433679,-115.1353468
70600350,Smith's - Sunset Mountain Plaza,00350,SMITHS,706,4600 E Sunset Rd,Henderson,NV,"4600 E Sunset Rd, Henderson, NV, USA",86432,True,36.0725174,-115.0734736
70600377,Smith's - Rancho Towne Country,00377,SMITHS,706,850 S Rancho Dr,Las Vegas,NV,"850 S Rancho Dr, Las Vegas, NV, USA",86432,True,36.1611704,-115.1744762
70600332,Smith's - Montecito Marketplace,00332,SMITHS,706,7130 N Durango Dr,Las Vegas,NV,"7130 N Durango Dr, Las Vegas, NV, USA",86432,True,36.2906531,-115.2877483
70600370,Smith's - Rainbow Bridge Shopping Center,00370,SMITHS,706,3160 N Rainbow Blvd,Las Vegas,NV,"3160 N Rainbow Blvd, Las Vegas, NV, USA",86432,True,36.2171685,-115.2406939
70600367,Smith's Marketplace - Skye Canyon Marketplace,00367,SMITHS,706,9710 W Skye Canyon Park Dr,Las Vegas,NV,"9710 W Skye Canyon Park Dr, Las Vegas, NV, USA",86432,True,36.3160175,-115.3080214
70600366,Smith's - Paseo Verde,00366,SMITHS,706,55 S Valle Verde Dr,Henderson,NV,"55 S Valle Verde Dr, Henderson, NV, USA",86432,True,36.0253682,-115.0637434
70600372,Smith's - Santa Fe Plaza,00372,SMITHS,706,1421 N Jones Blvd,Las Vegas,NV,"1421 N Jones Blvd, Las Vegas, NV, USA",86432,True,36.1865577,-115.2251003
70600348,Smith's - Green Valley Pebble Marketplace,00348,SMITHS,706,1000 N Green Valley Pkwy,Henderson,NV,"1000 N Green Valley Pkwy, Henderson, NV, USA",86432,True,36.027507,-115.0838521
70600399,Smith's - Desert Crossing,00399,SMITHS,706,4840 W Desert Inn Rd,Las Vegas,NV,"4840 W Desert Inn Rd, Las Vegas, NV, USA",86432,True,36.1314304,-115.2064186
310DC310,VitaCost DC Nevada - VitaCost Fulfillment - Las Vegas NV,DC310,VITACOST,310,840 Pilot Rd,Las Vegas,NV,"840 Pilot Rd, Las Vegas, NV, USA",86432,True,36.0628657,-115.1434554
70600376,Smith's - 2385 E WINDMILL LANE LAS VEGAS NV,00376,SMITHS,706,2385 E Windmill Ln,Las Vegas,NV,"2385 E Windmill Ln, Las Vegas, NV, USA",86432,True,36.0405926,-115.1191552
70600304,Smith's - S Decatur Blvd and W Flamingo Rd,00304,SMITHS,706,4001 S Decatur Blvd,Las Vegas,NV,"4001 S Decatur Blvd, Las Vegas, NV, USA",86432,True,36.1183731,-115.2096447
70600385,Smith's - 2211 N RAMPART BLVD LAS VEGAS NV,00385,SMITHS,706,2211 N Rampart Blvd,Las Vegas,NV,"2211 N Rampart Blvd, Las Vegas, NV, USA",86432,True,36.2015281,-115.2834976
70600346,Smith's - Horizon Marketplace,00346,SMITHS,706,10616 S Eastern Ave,Henderson,NV,"10616 S Eastern Ave, Henderson, NV, USA",86432,True,35.9995306,-115.102477
70600394,Smith's - Silverado Ranch,00394,SMITHS,706,9750 S Maryland Pkwy,Las Vegas,NV,"9750 S Maryland Pkwy, Las Vegas, NV, USA",86432,True,36.0120691,-115.1341673
70600351,Smith's - Tropicana Marketplace,00351,SMITHS,706,6130 W Tropicana Ave,Las Vegas,NV,"6130 W Tropicana Ave, Las Vegas, NV, USA",86432,True,36.1015064,-115.2264167
70600319,Smith's - S Las Vegas Blvd and E Windmill Ln,00319,SMITHS,706,8180 Las Vegas Blvd S,Las Vegas,NV,"8180 Las Vegas Blvd S, Las Vegas, NV, USA",86432,True,36.0409489,-115.1716331
70600371,Smith's - 8555 W SAHARA AVE LAS VEGAS NV,00371,SMITHS,706,8555 W Sahara Ave,Las Vegas,NV,"8555 W Sahara Ave, Las Vegas, NV, USA",86432,True,36.1429704,-115.2776534
70600347,Smith's - Hualapai Commons,00347,SMITHS,706,9851 W Charleston Blvd,Las Vegas,NV,"9851 W Charleston Blvd, Las Vegas, NV, USA",86432,True,36.1577056,-115.3121871
70600396,Smith's - 9350 W FLAMINGO RD LAS VEGAS NV,00396,SMITHS,706,9350 W Flamingo Rd,Las Vegas,NV,"9350 W Flamingo Rd, Las Vegas, NV, USA",86432,True,36.1161787,-115.2950562
70600311,Smith's - Southwest Marketplace Shopping Center,00311,SMITHS,706,8050 S Rainbow Blvd,Las Vegas,NV,"8050 S Rainbow Blvd, Las Vegas, NV, USA",86432,True,36.04167230000001,-115.2427547
70600364,Smith's - Southern Highlands Marketplace,00364,SMITHS,706,10600 Southern Highlands Pkwy,Las Vegas,NV,"10600 Southern Highlands Pkwy, Las Vegas, NV, USA",86432,True,35.996986,-115.2053856
70600349,Smith's - Siena Town Center,00349,SMITHS,706,10100 W Tropicana Ave,Las Vegas,NV,"10100 W Tropicana Ave, Las Vegas, NV, USA",86432,True,36.101598,-115.3132057
70600315,Smith's - W Warm Springs Rd and S Durango Dr,00315,SMITHS,706,8525 W Warm Springs Rd,Las Vegas,NV,"8525 W Warm Springs Rd, Las Vegas, NV, USA",86432,True,36.054143,-115.277415
70600341,Smith's - 601 S HIGHWAY 160 PAHRUMP NV,00341,SMITHS,706,601 S Nevada Highway 160,Pahrump,NV,"601 S Nevada Highway 160, Pahrump, NV, USA",86443,True,36.2111134,-115.9872736
70600461,Smith's - 2308 CERRILLOS RD SANTA FE NM,00461,SMITHS,706,2308 Cerrillos Rd,Santa Fe,NM,"2308 Cerrillos Rd, Santa Fe, NM, USA",87010,True,35.6593955,-105.9798967
70600491,Smith's - Plaza Del Sol,00491,SMITHS,706,2110 S Pacheco St,Santa Fe,NM,"2110 S Pacheco St, Santa Fe, NM, USA",87010,True,35.6590769,-105.9633029
70600424,Smith's - 2B STATE ROAD 344 EDGEWOOD NM,00424,SMITHS,706,2 NM-344,Edgewood,NM,"2 NM-344, Edgewood, NM, USA",87010,True,35.0616195,-106.1895874
70600439,Smith's - Tramway Montgomery,00439,SMITHS,706,4700 Tramway Blvd Ne,Albuquerque,NM,"4700 Tramway Blvd Ne, Albuquerque, NM, USA",87010,True,35.1328935,-106.4968196
