Product ID,UPC,Brand,Description,Category,Location ID,Regular Price,Promo Price,Stock Level,Size,Sold By,Date Retrieved,Product Category,Quantity,UOM,Price per Unit,Promo Price per Unit
1111079770,1111079770,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100672,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514151464,71514151464,Eggland's Best,Eggland's Best Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100672,4.29,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3575,0.0
7294561241,7294561241,Sara Lee,Sara Lee Artesano Bakery Bread,Bakery,01100672,4.79,3.99,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2395,0.1995
7225003706,7225003706,Nature's Own,Nature's Own® Honey Wheat Sliced Bread,Bakery,01100672,3.99,3.49,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.1995,0.17450000000000002
7294560136,7294560136,Sara Lee,Sara Lee Honey Wheat Sandwich Bread,Bakery,01100672,4.49,0.0,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2245,0.0
1111060933,1111060933,Kroger,Kroger® Grade A Large White Eggs,"Breakfast, Dairy",01100695,2.49,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.13833333333333334,0.0
1111089310,1111089310,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100695,4.99,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.27722222222222226,0.0
88742200000,88742200000,Happy Egg Co.,Happy Egg Co. Free Range Large Brown Eggs,"Natural & Organic, Dairy",01100695,5.99,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4991666666666667,0.0
71514172928,71514172928,Eggland's Best,Eggland's Best Grade A Extra Large Eggs,"Breakfast, Dairy",01100695,3.59,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29916666666666664,0.0
1111060903,1111060903,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100695,1.69,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.14083333333333334,0.0
71514150349,71514150349,Eggland's Best,Eggland's Best Grade A Large Eggs,"Breakfast, Dairy",01100695,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514171682,71514171682,Eggland's Best,Eggland's Best Organic Cage Free Grade A Large Brown Eggs,"Natural & Organic, Breakfast, Dairy",01100695,5.79,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4825,0.0
86174500001,86174500001,Vital Farms,Vital Farms Pasture-Raised Grade A Large Eggs,"Natural & Organic, Dairy",01100695,7.99,7.49,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.6658333333333334,0.6241666666666666
71514111357,71514111357,Eggland's Best,Eggland's Best Large White Eggs,"Breakfast, Dairy",01100695,5.19,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.28833333333333333,0.0
1111060914,1111060914,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100695,8.29,0.0,Unknown,60 ct,UNIT,2025-03-06,Egg,60.0,ct,0.13816666666666666,0.0
1111079772,1111079772,Simple Truth Organic,Simple Truth Organic™ Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100695,4.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3741666666666667,0.0
1111079770,1111079770,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100695,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514151464,71514151464,Eggland's Best,Eggland's Best Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100695,4.29,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3575,0.0
7294561241,7294561241,Sara Lee,Sara Lee Artesano Bakery Bread,Bakery,01100695,4.79,3.99,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2395,0.1995
7225003706,7225003706,Nature's Own,Nature's Own® Honey Wheat Sliced Bread,Bakery,01100695,3.99,3.49,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.1995,0.17450000000000002
7294560136,7294560136,Sara Lee,Sara Lee Honey Wheat Sandwich Bread,Bakery,01100695,4.49,0.0,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2245,0.0
1111060933,1111060933,Kroger,Kroger® Grade A Large White Eggs,"Breakfast, Dairy",01100319,2.49,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.13833333333333334,0.0
1111089310,1111089310,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100319,4.99,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.27722222222222226,0.0
88742200000,88742200000,Happy Egg Co.,Happy Egg Co. Free Range Large Brown Eggs,"Natural & Organic, Dairy",01100319,5.99,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4991666666666667,0.0
71514172928,71514172928,Eggland's Best,Eggland's Best Grade A Extra Large Eggs,"Breakfast, Dairy",01100319,3.59,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29916666666666664,0.0
1111060903,1111060903,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100319,1.69,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.14083333333333334,0.0
71514150349,71514150349,Eggland's Best,Eggland's Best Grade A Large Eggs,"Breakfast, Dairy",01100319,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514171682,71514171682,Eggland's Best,Eggland's Best Organic Cage Free Grade A Large Brown Eggs,"Natural & Organic, Breakfast, Dairy",01100319,5.79,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4825,0.0
86174500001,86174500001,Vital Farms,Vital Farms Pasture-Raised Grade A Large Eggs,"Natural & Organic, Dairy",01100319,7.99,7.49,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.6658333333333334,0.6241666666666666
71514111357,71514111357,Eggland's Best,Eggland's Best Large White Eggs,"Breakfast, Dairy",01100319,5.19,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.28833333333333333,0.0
1111060914,1111060914,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100319,8.29,0.0,Unknown,60 ct,UNIT,2025-03-06,Egg,60.0,ct,0.13816666666666666,0.0
1111079772,1111079772,Simple Truth Organic,Simple Truth Organic™ Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100319,4.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3741666666666667,0.0
1111079770,1111079770,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100319,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514151464,71514151464,Eggland's Best,Eggland's Best Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100319,4.29,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3575,0.0
73661310014,73661310014,Beigel's,Beigel's White Sandwich Bread,"Bakery, International",01100319,3.49,0.0,Unknown,26 oz,UNIT,2025-03-06,Bread,26.0,oz,0.13423076923076924,0.0
7294561241,7294561241,Sara Lee,Sara Lee Artesano Bakery Bread,Bakery,01100319,4.79,3.99,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2395,0.1995
7225003706,7225003706,Nature's Own,Nature's Own® Honey Wheat Sliced Bread,Bakery,01100319,3.99,3.49,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.1995,0.17450000000000002
7294560136,7294560136,Sara Lee,Sara Lee Honey Wheat Sandwich Bread,Bakery,01100319,4.49,0.0,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2245,0.0
1111060933,1111060933,Kroger,Kroger® Grade A Large White Eggs,"Breakfast, Dairy",01100298,2.49,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.13833333333333334,0.0
1111089310,1111089310,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100298,4.99,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.27722222222222226,0.0
88742200000,88742200000,Happy Egg Co.,Happy Egg Co. Free Range Large Brown Eggs,"Natural & Organic, Dairy",01100298,5.99,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4991666666666667,0.0
71514172928,71514172928,Eggland's Best,Eggland's Best Grade A Extra Large Eggs,"Breakfast, Dairy",01100298,3.59,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29916666666666664,0.0
1111060903,1111060903,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100298,1.69,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.14083333333333334,0.0
71514150349,71514150349,Eggland's Best,Eggland's Best Grade A Large Eggs,"Breakfast, Dairy",01100298,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514171682,71514171682,Eggland's Best,Eggland's Best Organic Cage Free Grade A Large Brown Eggs,"Natural & Organic, Breakfast, Dairy",01100298,5.79,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4825,0.0
86174500001,86174500001,Vital Farms,Vital Farms Pasture-Raised Grade A Large Eggs,"Natural & Organic, Dairy",01100298,7.99,7.49,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.6658333333333334,0.6241666666666666
71514111357,71514111357,Eggland's Best,Eggland's Best Large White Eggs,"Breakfast, Dairy",01100298,5.19,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.28833333333333333,0.0
1111060914,1111060914,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100298,8.29,0.0,Unknown,60 ct,UNIT,2025-03-06,Egg,60.0,ct,0.13816666666666666,0.0
1111079772,1111079772,Simple Truth Organic,Simple Truth Organic™ Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100298,4.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3741666666666667,0.0
1111079770,1111079770,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100298,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514151464,71514151464,Eggland's Best,Eggland's Best Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100298,4.29,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3575,0.0
7294561241,7294561241,Sara Lee,Sara Lee Artesano Bakery Bread,Bakery,01100298,4.79,3.99,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2395,0.1995
7225003706,7225003706,Nature's Own,Nature's Own® Honey Wheat Sliced Bread,Bakery,01100298,3.99,3.49,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.1995,0.17450000000000002
7294560136,7294560136,Sara Lee,Sara Lee Honey Wheat Sandwich Bread,Bakery,01100298,4.49,0.0,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2245,0.0
7130104737,7130104737,Sunbeam,Sunbeam Giant White Bread,Bakery,01100298,2.49,0.0,Unknown,24 oz,UNIT,2025-03-06,Bread,24.0,oz,0.10375000000000001,0.0
1111060933,1111060933,Kroger,Kroger® Grade A Large White Eggs,"Breakfast, Dairy",01100626,2.49,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.13833333333333334,0.0
1111089310,1111089310,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100626,4.99,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.27722222222222226,0.0
88742200000,88742200000,Happy Egg Co.,Happy Egg Co. Free Range Large Brown Eggs,"Natural & Organic, Dairy",01100626,5.99,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4991666666666667,0.0
71514172928,71514172928,Eggland's Best,Eggland's Best Grade A Extra Large Eggs,"Breakfast, Dairy",01100626,3.59,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29916666666666664,0.0
1111060903,1111060903,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100626,1.69,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.14083333333333334,0.0
71514150349,71514150349,Eggland's Best,Eggland's Best Grade A Large Eggs,"Breakfast, Dairy",01100626,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514171682,71514171682,Eggland's Best,Eggland's Best Organic Cage Free Grade A Large Brown Eggs,"Natural & Organic, Breakfast, Dairy",01100626,5.79,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4825,0.0
71514111357,71514111357,Eggland's Best,Eggland's Best Large White Eggs,"Breakfast, Dairy",01100626,5.19,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.28833333333333333,0.0
86174500001,86174500001,Vital Farms,Vital Farms Pasture-Raised Grade A Large Eggs,"Natural & Organic, Dairy",01100626,7.99,7.49,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.6658333333333334,0.6241666666666666
1111060914,1111060914,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100626,8.29,0.0,Unknown,60 ct,UNIT,2025-03-06,Egg,60.0,ct,0.13816666666666666,0.0
1111079772,1111079772,Simple Truth Organic,Simple Truth Organic™ Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100626,4.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3741666666666667,0.0
1111079770,1111079770,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100626,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514151464,71514151464,Eggland's Best,Eggland's Best Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100626,4.29,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3575,0.0
7294561241,7294561241,Sara Lee,Sara Lee Artesano Bakery Bread,Bakery,01100626,4.79,3.99,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2395,0.1995
7225003706,7225003706,Nature's Own,Nature's Own® Honey Wheat Sliced Bread,Bakery,01100626,3.99,3.49,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.1995,0.17450000000000002
7294560136,7294560136,Sara Lee,Sara Lee Honey Wheat Sandwich Bread,Bakery,01100626,4.49,0.0,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2245,0.0
7130104737,7130104737,Sunbeam,Sunbeam Giant White Bread,Bakery,01100626,2.49,0.0,Unknown,24 oz,UNIT,2025-03-06,Bread,24.0,oz,0.10375000000000001,0.0
1111060933,1111060933,Kroger,Kroger® Grade A Large White Eggs,"Breakfast, Dairy",01100412,2.49,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.13833333333333334,0.0
1111089310,1111089310,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100412,4.99,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.27722222222222226,0.0
88742200000,88742200000,Happy Egg Co.,Happy Egg Co. Free Range Large Brown Eggs,"Natural & Organic, Dairy",01100412,5.99,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4991666666666667,0.0
71514172928,71514172928,Eggland's Best,Eggland's Best Grade A Extra Large Eggs,"Breakfast, Dairy",01100412,3.59,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29916666666666664,0.0
1111060903,1111060903,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100412,1.69,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.14083333333333334,0.0
71514150349,71514150349,Eggland's Best,Eggland's Best Grade A Large Eggs,"Breakfast, Dairy",01100412,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514171682,71514171682,Eggland's Best,Eggland's Best Organic Cage Free Grade A Large Brown Eggs,"Natural & Organic, Breakfast, Dairy",01100412,5.79,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4825,0.0
86174500001,86174500001,Vital Farms,Vital Farms Pasture-Raised Grade A Large Eggs,"Natural & Organic, Dairy",01100412,7.99,7.49,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.6658333333333334,0.6241666666666666
71514111357,71514111357,Eggland's Best,Eggland's Best Large White Eggs,"Breakfast, Dairy",01100412,5.19,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.28833333333333333,0.0
1111060914,1111060914,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100412,8.29,0.0,Unknown,60 ct,UNIT,2025-03-06,Egg,60.0,ct,0.13816666666666666,0.0
1111079772,1111079772,Simple Truth Organic,Simple Truth Organic™ Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100412,4.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3741666666666667,0.0
1111079770,1111079770,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100412,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514151464,71514151464,Eggland's Best,Eggland's Best Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100412,4.29,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3575,0.0
7294561241,7294561241,Sara Lee,Sara Lee Artesano Bakery Bread,Bakery,01100412,4.79,3.99,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2395,0.1995
7225003706,7225003706,Nature's Own,Nature's Own® Honey Wheat Sliced Bread,Bakery,01100412,3.99,3.49,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.1995,0.17450000000000002
7294560136,7294560136,Sara Lee,Sara Lee Honey Wheat Sandwich Bread,Bakery,01100412,4.49,0.0,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2245,0.0
7130104737,7130104737,Sunbeam,Sunbeam Giant White Bread,Bakery,01100412,2.49,0.0,Unknown,24 oz,UNIT,2025-03-06,Bread,24.0,oz,0.10375000000000001,0.0
1111060933,1111060933,Kroger,Kroger® Grade A Large White Eggs,"Breakfast, Dairy",01100346,2.49,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.13833333333333334,0.0
1111089310,1111089310,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100346,4.99,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.27722222222222226,0.0
88742200000,88742200000,Happy Egg Co.,Happy Egg Co. Free Range Large Brown Eggs,"Natural & Organic, Dairy",01100346,5.99,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4991666666666667,0.0
71514172928,71514172928,Eggland's Best,Eggland's Best Grade A Extra Large Eggs,"Breakfast, Dairy",01100346,3.59,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29916666666666664,0.0
1111060903,1111060903,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100346,1.69,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.14083333333333334,0.0
71514150349,71514150349,Eggland's Best,Eggland's Best Grade A Large Eggs,"Breakfast, Dairy",01100346,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514171682,71514171682,Eggland's Best,Eggland's Best Organic Cage Free Grade A Large Brown Eggs,"Natural & Organic, Breakfast, Dairy",01100346,5.79,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4825,0.0
86174500001,86174500001,Vital Farms,Vital Farms Pasture-Raised Grade A Large Eggs,"Natural & Organic, Dairy",01100346,7.99,7.49,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.6658333333333334,0.6241666666666666
71514111357,71514111357,Eggland's Best,Eggland's Best Large White Eggs,"Breakfast, Dairy",01100346,5.19,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.28833333333333333,0.0
1111060914,1111060914,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100346,8.29,0.0,Unknown,60 ct,UNIT,2025-03-06,Egg,60.0,ct,0.13816666666666666,0.0
1111079772,1111079772,Simple Truth Organic,Simple Truth Organic™ Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100346,4.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3741666666666667,0.0
1111079770,1111079770,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100346,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514151464,71514151464,Eggland's Best,Eggland's Best Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100346,4.29,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3575,0.0
7294561241,7294561241,Sara Lee,Sara Lee Artesano Bakery Bread,Bakery,01100346,4.79,3.99,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2395,0.1995
7225003706,7225003706,Nature's Own,Nature's Own® Honey Wheat Sliced Bread,Bakery,01100346,3.99,3.49,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.1995,0.17450000000000002
7294560136,7294560136,Sara Lee,Sara Lee Honey Wheat Sandwich Bread,Bakery,01100346,4.49,0.0,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2245,0.0
7130104737,7130104737,Sunbeam,Sunbeam Giant White Bread,Bakery,01100346,2.49,0.0,Unknown,24 oz,UNIT,2025-03-06,Bread,24.0,oz,0.10375000000000001,0.0
1111060933,1111060933,Kroger,Kroger® Grade A Large White Eggs,"Breakfast, Dairy",01100315,2.49,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.13833333333333334,0.0
1111089310,1111089310,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100315,4.99,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.27722222222222226,0.0
88742200000,88742200000,Happy Egg Co.,Happy Egg Co. Free Range Large Brown Eggs,"Natural & Organic, Dairy",01100315,5.99,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4991666666666667,0.0
71514172928,71514172928,Eggland's Best,Eggland's Best Grade A Extra Large Eggs,"Breakfast, Dairy",01100315,3.59,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29916666666666664,0.0
1111060903,1111060903,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100315,1.69,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.14083333333333334,0.0
71514150349,71514150349,Eggland's Best,Eggland's Best Grade A Large Eggs,"Breakfast, Dairy",01100315,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514171682,71514171682,Eggland's Best,Eggland's Best Organic Cage Free Grade A Large Brown Eggs,"Natural & Organic, Breakfast, Dairy",01100315,5.79,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.4825,0.0
71514111357,71514111357,Eggland's Best,Eggland's Best Large White Eggs,"Breakfast, Dairy",01100315,5.19,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.28833333333333333,0.0
86174500001,86174500001,Vital Farms,Vital Farms Pasture-Raised Grade A Large Eggs,"Natural & Organic, Dairy",01100315,7.99,7.49,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.6658333333333334,0.6241666666666666
1111079772,1111079772,Simple Truth Organic,Simple Truth Organic™ Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100315,4.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3741666666666667,0.0
1111060914,1111060914,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",01100315,8.29,0.0,Unknown,60 ct,UNIT,2025-03-06,Egg,60.0,ct,0.13816666666666666,0.0
1111079770,1111079770,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100315,3.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29083333333333333,0.0
71514151464,71514151464,Eggland's Best,Eggland's Best Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",01100315,4.29,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.3575,0.0
7294561241,7294561241,Sara Lee,Sara Lee Artesano Bakery Bread,Bakery,01100315,4.79,3.99,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2395,0.1995
7225003706,7225003706,Nature's Own,Nature's Own® Honey Wheat Sliced Bread,Bakery,01100315,3.99,3.49,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.1995,0.17450000000000002
7294560136,7294560136,Sara Lee,Sara Lee Honey Wheat Sandwich Bread,Bakery,01100315,4.49,0.0,Unknown,20 oz,UNIT,2025-03-06,Bread,20.0,oz,0.2245,0.0
7130104737,7130104737,Sunbeam,Sunbeam Giant White Bread,Bakery,01100315,2.49,0.0,Unknown,24 oz,UNIT,2025-03-06,Bread,24.0,oz,0.10375000000000001,0.0
1111060933,1111060933,Kroger,Kroger® Grade A Large White Eggs,"Breakfast, Dairy",01100490,2.49,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.13833333333333334,0.0
1111089310,1111089310,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",01100490,4.99,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.27722222222222226,0.0
1111087374,1111087374,Simple Truth,Simple Truth™ Natural Cage Free Grade AA Large Brown Eggs,"Breakfast, Dairy",01100490,11.29,0.0,Unknown,18 ct,UNIT,2025-03-06,Egg,18.0,ct,0.6272222222222221,0.0
88742200000,88742200000,Happy Egg Co.,Happy Egg Co. Free Range Large Brown Eggs,"Natural & Organic, Dairy",01100490,8.49,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.7075,0.0
71514172928,71514172928,Eggland's Best,Eggland's Best Grade A Extra Large Eggs,"Breakfast, Dairy",01100490,3.59,0.0,Unknown,12 ct,UNIT,2025-03-06,Egg,12.0,ct,0.29916666666666664,0.0
